X,CH1,
Second,Volt,
7.80000e-05,-2.00e+00,
7.80400e-05,-2.00e+00,
7.80800e-05,-1.92e+00,
7.81200e-05,-2.08e+00,
7.81600e-05,-2.00e+00,
7.82000e-05,-2.08e+00,
7.82400e-05,-2.08e+00,
7.82800e-05,-2.08e+00,
7.83200e-05,-2.08e+00,
7.83600e-05,-2.08e+00,
7.84000e-05,-2.08e+00,
7.84400e-05,-2.08e+00,
7.84800e-05,-2.16e+00,
7.85200e-05,-2.08e+00,
7.85600e-05,-2.16e+00,
7.86000e-05,-2.08e+00,
7.86400e-05,-2.08e+00,
7.86800e-05,-2.08e+00,
7.87200e-05,-2.16e+00,
7.87600e-05,-2.08e+00,
7.88000e-05,-2.16e+00,
7.88400e-05,-2.08e+00,
7.88800e-05,-2.24e+00,
7.89200e-05,-2.16e+00,
7.89600e-05,-2.16e+00,
7.90000e-05,-2.16e+00,
7.90400e-05,-2.24e+00,
7.90800e-05,-2.24e+00,
7.91200e-05,-2.24e+00,
7.91600e-05,-2.24e+00,
7.92000e-05,-2.24e+00,
7.92400e-05,-2.24e+00,
7.92800e-05,-2.24e+00,
7.93200e-05,-2.24e+00,
7.93600e-05,-2.24e+00,
7.94000e-05,-2.24e+00,
7.94400e-05,-2.24e+00,
7.94800e-05,-2.32e+00,
7.95200e-05,-2.24e+00,
7.95600e-05,-2.24e+00,
7.96000e-05,-2.24e+00,
7.96400e-05,-2.24e+00,
7.96800e-05,-2.24e+00,
7.97200e-05,-2.24e+00,
7.97600e-05,-2.24e+00,
7.98000e-05,-2.24e+00,
7.98400e-05,-2.24e+00,
7.98800e-05,-2.24e+00,
7.99200e-05,-2.24e+00,
7.99600e-05,-2.24e+00,
8.00000e-05,-2.32e+00,
8.00400e-05,-2.24e+00,
8.00800e-05,-2.32e+00,
8.01200e-05,-2.24e+00,
8.01600e-05,-2.32e+00,
8.02000e-05,-2.24e+00,
8.02400e-05,-2.32e+00,
8.02800e-05,-2.24e+00,
8.03200e-05,-2.32e+00,
8.03600e-05,-2.24e+00,
8.04000e-05,-2.32e+00,
8.04400e-05,-2.24e+00,
8.04800e-05,-2.32e+00,
8.05200e-05,-2.24e+00,
8.05600e-05,-2.32e+00,
8.06000e-05,-2.24e+00,
8.06400e-05,-2.24e+00,
8.06800e-05,-2.24e+00,
8.07200e-05,-2.32e+00,
8.07600e-05,-2.32e+00,
8.08000e-05,-2.24e+00,
8.08400e-05,-2.32e+00,
8.08800e-05,-2.32e+00,
8.09200e-05,-2.32e+00,
8.09600e-05,-2.24e+00,
8.10000e-05,-2.32e+00,
8.10400e-05,-2.24e+00,
8.10800e-05,-2.32e+00,
8.11200e-05,-2.24e+00,
8.11600e-05,-2.32e+00,
8.12000e-05,-2.32e+00,
8.12400e-05,-2.32e+00,
8.12800e-05,-2.24e+00,
8.13200e-05,-2.24e+00,
8.13600e-05,-2.24e+00,
8.14000e-05,-2.32e+00,
8.14400e-05,-2.24e+00,
8.14800e-05,-2.24e+00,
8.15200e-05,-2.32e+00,
8.15600e-05,-2.24e+00,
8.16000e-05,-2.32e+00,
8.16400e-05,-2.24e+00,
8.16800e-05,-2.32e+00,
8.17200e-05,-2.24e+00,
8.17600e-05,-2.32e+00,
8.18000e-05,-2.24e+00,
8.18400e-05,-2.32e+00,
8.18800e-05,-2.24e+00,
8.19200e-05,-2.24e+00,
8.19600e-05,-2.24e+00,
8.20000e-05,-2.24e+00,
8.20400e-05,-2.24e+00,
8.20800e-05,-2.24e+00,
8.21200e-05,-2.24e+00,
8.21600e-05,-2.24e+00,
8.22000e-05,-2.24e+00,
8.22400e-05,-2.24e+00,
8.22800e-05,-2.24e+00,
8.23200e-05,-2.24e+00,
8.23600e-05,-2.24e+00,
8.24000e-05,-2.24e+00,
8.24400e-05,-2.24e+00,
8.24800e-05,-2.24e+00,
8.25200e-05,-2.24e+00,
8.25600e-05,-2.24e+00,
8.26000e-05,-2.24e+00,
8.26400e-05,-2.16e+00,
8.26800e-05,-2.24e+00,
8.27200e-05,-2.24e+00,
8.27600e-05,-2.24e+00,
8.28000e-05,-2.16e+00,
8.28400e-05,-2.24e+00,
8.28800e-05,-2.16e+00,
8.29200e-05,-2.24e+00,
8.29600e-05,-2.24e+00,
8.30000e-05,-2.24e+00,
8.30400e-05,-2.16e+00,
8.30800e-05,-2.16e+00,
8.31200e-05,-2.16e+00,
8.31600e-05,-2.16e+00,
8.32000e-05,-2.16e+00,
8.32400e-05,-2.16e+00,
8.32800e-05,-2.16e+00,
8.33200e-05,-2.16e+00,
8.33600e-05,-2.24e+00,
8.34000e-05,-2.08e+00,
8.34400e-05,-2.16e+00,
8.34800e-05,-2.08e+00,
8.35200e-05,-2.24e+00,
8.35600e-05,-2.08e+00,
8.36000e-05,-2.16e+00,
8.36400e-05,-2.08e+00,
8.36800e-05,-2.16e+00,
8.37200e-05,-2.08e+00,
8.37600e-05,-2.08e+00,
8.38000e-05,-2.08e+00,
8.38400e-05,-2.08e+00,
8.38800e-05,-2.08e+00,
8.39200e-05,-2.08e+00,
8.39600e-05,-2.08e+00,
8.40000e-05,-2.08e+00,
8.40400e-05,-2.08e+00,
8.40800e-05,-2.08e+00,
8.41200e-05,-2.08e+00,
8.41600e-05,-2.00e+00,
8.42000e-05,-2.08e+00,
8.42400e-05,-2.00e+00,
8.42800e-05,-2.08e+00,
8.43200e-05,-2.00e+00,
8.43600e-05,-2.08e+00,
8.44000e-05,-2.00e+00,
8.44400e-05,-2.00e+00,
8.44800e-05,-2.00e+00,
8.45200e-05,-2.00e+00,
8.45600e-05,-2.00e+00,
8.46000e-05,-1.92e+00,
8.46400e-05,-1.92e+00,
8.46800e-05,-2.00e+00,
8.47200e-05,-1.92e+00,
8.47600e-05,-1.92e+00,
8.48000e-05,-1.92e+00,
8.48400e-05,-1.92e+00,
8.48800e-05,-2.00e+00,
8.49200e-05,-1.92e+00,
8.49600e-05,-1.92e+00,
8.50000e-05,-1.84e+00,
8.50400e-05,-1.92e+00,
8.50800e-05,-1.84e+00,
8.51200e-05,-1.92e+00,
8.51600e-05,-1.84e+00,
8.52000e-05,-1.92e+00,
8.52400e-05,-1.84e+00,
8.52800e-05,-1.84e+00,
8.53200e-05,-1.84e+00,
8.53600e-05,-1.84e+00,
8.54000e-05,-1.84e+00,
8.54400e-05,-1.84e+00,
8.54800e-05,-1.84e+00,
8.55200e-05,-1.84e+00,
8.55600e-05,-1.92e+00,
8.56000e-05,-1.84e+00,
8.56400e-05,-1.84e+00,
8.56800e-05,-1.76e+00,
8.57200e-05,-1.76e+00,
8.57600e-05,-1.76e+00,
8.58000e-05,-1.84e+00,
8.58400e-05,-1.76e+00,
8.58800e-05,-1.76e+00,
8.59200e-05,-1.76e+00,
8.59600e-05,-1.76e+00,
8.60000e-05,-1.76e+00,
8.60400e-05,-1.76e+00,
8.60800e-05,-1.68e+00,
8.61200e-05,-1.76e+00,
8.61600e-05,-1.68e+00,
8.62000e-05,-1.76e+00,
8.62400e-05,-1.68e+00,
8.62800e-05,-1.68e+00,
8.63200e-05,-1.68e+00,
8.63600e-05,-1.60e+00,
8.64000e-05,-1.68e+00,
8.64400e-05,-1.60e+00,
8.64800e-05,-1.60e+00,
8.65200e-05,-1.60e+00,
8.65600e-05,-1.60e+00,
8.66000e-05,-1.52e+00,
8.66400e-05,-1.60e+00,
8.66800e-05,-1.60e+00,
8.67200e-05,-1.60e+00,
8.67600e-05,-1.52e+00,
8.68000e-05,-1.60e+00,
8.68400e-05,-1.52e+00,
8.68800e-05,-1.52e+00,
8.69200e-05,-1.44e+00,
8.69600e-05,-1.52e+00,
8.70000e-05,-1.44e+00,
8.70400e-05,-1.44e+00,
8.70800e-05,-1.44e+00,
8.71200e-05,-1.44e+00,
8.71600e-05,-1.44e+00,
8.72000e-05,-1.44e+00,
8.72400e-05,-1.44e+00,
8.72800e-05,-1.44e+00,
8.73200e-05,-1.44e+00,
8.73600e-05,-1.44e+00,
8.74000e-05,-1.44e+00,
8.74400e-05,-1.36e+00,
8.74800e-05,-1.44e+00,
8.75200e-05,-1.28e+00,
8.75600e-05,-1.28e+00,
8.76000e-05,-1.36e+00,
8.76400e-05,-1.36e+00,
8.76800e-05,-1.28e+00,
8.77200e-05,-1.28e+00,
8.77600e-05,-1.20e+00,
8.78000e-05,-1.28e+00,
8.78400e-05,-1.20e+00,
8.78800e-05,-1.28e+00,
8.79200e-05,-1.20e+00,
8.79600e-05,-1.20e+00,
8.80000e-05,-1.20e+00,
8.80400e-05,-1.12e+00,
8.80800e-05,-1.20e+00,
8.81200e-05,-1.12e+00,
8.81600e-05,-1.20e+00,
8.82000e-05,-1.12e+00,
8.82400e-05,-1.12e+00,
8.82800e-05,-1.12e+00,
8.83200e-05,-1.12e+00,
8.83600e-05,-1.04e+00,
8.84000e-05,-1.12e+00,
8.84400e-05,-9.60e-01,
8.84800e-05,-1.04e+00,
8.85200e-05,-9.60e-01,
8.85600e-05,-1.04e+00,
8.86000e-05,-9.60e-01,
8.86400e-05,-9.60e-01,
8.86800e-05,-9.60e-01,
8.87200e-05,-9.60e-01,
8.87600e-05,-9.60e-01,
8.88000e-05,-9.60e-01,
8.88400e-05,-9.60e-01,
8.88800e-05,-8.80e-01,
8.89200e-05,-9.60e-01,
8.89600e-05,-8.80e-01,
8.90000e-05,-9.60e-01,
8.90400e-05,-8.00e-01,
8.90800e-05,-8.80e-01,
8.91200e-05,-8.00e-01,
8.91600e-05,-8.80e-01,
8.92000e-05,-8.00e-01,
8.92400e-05,-8.00e-01,
8.92800e-05,-8.00e-01,
8.93200e-05,-8.00e-01,
8.93600e-05,-7.20e-01,
8.94000e-05,-8.00e-01,
8.94400e-05,-7.20e-01,
8.94800e-05,-7.20e-01,
8.95200e-05,-7.20e-01,
8.95600e-05,-7.20e-01,
8.96000e-05,-7.20e-01,
8.96400e-05,-6.40e-01,
8.96800e-05,-6.40e-01,
8.97200e-05,-6.40e-01,
8.97600e-05,-6.40e-01,
8.98000e-05,-6.40e-01,
8.98400e-05,-7.20e-01,
8.98800e-05,-6.40e-01,
8.99200e-05,-7.20e-01,
8.99600e-05,-6.40e-01,
9.00000e-05,-6.40e-01,
9.00400e-05,-6.40e-01,
9.00800e-05,-6.40e-01,
9.01200e-05,-5.60e-01,
9.01600e-05,-6.40e-01,
9.02000e-05,-5.60e-01,
9.02400e-05,-5.60e-01,
9.02800e-05,-5.60e-01,
9.03200e-05,-5.60e-01,
9.03600e-05,-4.80e-01,
9.04000e-05,-5.60e-01,
9.04400e-05,-4.80e-01,
9.04800e-05,-4.80e-01,
9.05200e-05,-4.80e-01,
9.05600e-05,-4.80e-01,
9.06000e-05,-5.60e-01,
9.06400e-05,-4.80e-01,
9.06800e-05,-4.80e-01,
9.07200e-05,-4.80e-01,
9.07600e-05,-4.80e-01,
9.08000e-05,-4.80e-01,
9.08400e-05,-4.80e-01,
9.08800e-05,-4.80e-01,
9.09200e-05,-4.80e-01,
9.09600e-05,-4.80e-01,
9.10000e-05,-4.80e-01,
9.10400e-05,-4.80e-01,
9.10800e-05,-4.80e-01,
9.11200e-05,-4.80e-01,
9.11600e-05,-4.80e-01,
9.12000e-05,-4.80e-01,
9.12400e-05,-4.80e-01,
9.12800e-05,-4.80e-01,
9.13200e-05,-4.80e-01,
9.13600e-05,-4.80e-01,
9.14000e-05,-4.80e-01,
9.14400e-05,-4.80e-01,
9.14800e-05,-4.80e-01,
9.15200e-05,-4.80e-01,
9.15600e-05,-4.80e-01,
9.16000e-05,-4.80e-01,
9.16400e-05,-4.80e-01,
9.16800e-05,-4.80e-01,
9.17200e-05,-4.80e-01,
9.17600e-05,-4.80e-01,
9.18000e-05,-4.80e-01,
9.18400e-05,-4.80e-01,
9.18800e-05,-4.80e-01,
9.19200e-05,-4.80e-01,
9.19600e-05,-4.80e-01,
9.20000e-05,-4.80e-01,
9.20400e-05,-4.80e-01,
9.20800e-05,-4.80e-01,
9.21200e-05,-5.60e-01,
9.21600e-05,-5.60e-01,
9.22000e-05,-5.60e-01,
9.22400e-05,-4.80e-01,
9.22800e-05,-5.60e-01,
9.23200e-05,-5.60e-01,
9.23600e-05,-6.40e-01,
9.24000e-05,-5.60e-01,
9.24400e-05,-5.60e-01,
9.24800e-05,-5.60e-01,
9.25200e-05,-6.40e-01,
9.25600e-05,-5.60e-01,
9.26000e-05,-6.40e-01,
9.26400e-05,-5.60e-01,
9.26800e-05,-6.40e-01,
9.27200e-05,-6.40e-01,
9.27600e-05,-6.40e-01,
9.28000e-05,-6.40e-01,
9.28400e-05,-6.40e-01,
9.28800e-05,-7.20e-01,
9.29200e-05,-6.40e-01,
9.29600e-05,-7.20e-01,
9.30000e-05,-6.40e-01,
9.30400e-05,-7.20e-01,
9.30800e-05,-6.40e-01,
9.31200e-05,-7.20e-01,
9.31600e-05,-7.20e-01,
9.32000e-05,-7.20e-01,
9.32400e-05,-7.20e-01,
9.32800e-05,-8.00e-01,
9.33200e-05,-7.20e-01,
9.33600e-05,-8.00e-01,
9.34000e-05,-7.20e-01,
9.34400e-05,-8.00e-01,
9.34800e-05,-7.20e-01,
9.35200e-05,-8.00e-01,
9.35600e-05,-8.00e-01,
9.36000e-05,-8.00e-01,
9.36400e-05,-8.00e-01,
9.36800e-05,-8.00e-01,
9.37200e-05,-8.80e-01,
9.37600e-05,-8.00e-01,
9.38000e-05,-8.00e-01,
9.38400e-05,-8.00e-01,
9.38800e-05,-8.80e-01,
9.39200e-05,-8.00e-01,
9.39600e-05,-8.00e-01,
9.40000e-05,-8.00e-01,
9.40400e-05,-8.80e-01,
9.40800e-05,-8.00e-01,
9.41200e-05,-8.80e-01,
9.41600e-05,-8.80e-01,
9.42000e-05,-8.00e-01,
9.42400e-05,-8.00e-01,
9.42800e-05,-8.00e-01,
9.43200e-05,-8.80e-01,
9.43600e-05,-9.60e-01,
9.44000e-05,-8.80e-01,
9.44400e-05,-9.60e-01,
9.44800e-05,-9.60e-01,
9.45200e-05,-8.80e-01,
9.45600e-05,-9.60e-01,
9.46000e-05,-8.80e-01,
9.46400e-05,-9.60e-01,
9.46800e-05,-8.80e-01,
9.47200e-05,-9.60e-01,
9.47600e-05,-9.60e-01,
9.48000e-05,-9.60e-01,
9.48400e-05,-8.80e-01,
9.48800e-05,-9.60e-01,
9.49200e-05,-9.60e-01,
9.49600e-05,-9.60e-01,
9.50000e-05,-9.60e-01,
9.50400e-05,-9.60e-01,
9.50800e-05,-9.60e-01,
9.51200e-05,-9.60e-01,
9.51600e-05,-9.60e-01,
9.52000e-05,-9.60e-01,
9.52400e-05,-9.60e-01,
9.52800e-05,-9.60e-01,
9.53200e-05,-9.60e-01,
9.53600e-05,-9.60e-01,
9.54000e-05,-9.60e-01,
9.54400e-05,-9.60e-01,
9.54800e-05,-9.60e-01,
9.55200e-05,-9.60e-01,
9.55600e-05,-9.60e-01,
9.56000e-05,-8.80e-01,
9.56400e-05,-9.60e-01,
9.56800e-05,-9.60e-01,
9.57200e-05,-9.60e-01,
9.57600e-05,-8.80e-01,
9.58000e-05,-9.60e-01,
9.58400e-05,-9.60e-01,
9.58800e-05,-9.60e-01,
9.59200e-05,-8.80e-01,
9.59600e-05,-9.60e-01,
9.60000e-05,-9.60e-01,
9.60400e-05,-9.60e-01,
9.60800e-05,-9.60e-01,
9.61200e-05,-9.60e-01,
9.61600e-05,-9.60e-01,
9.62000e-05,-9.60e-01,
9.62400e-05,-9.60e-01,
9.62800e-05,-8.80e-01,
9.63200e-05,-9.60e-01,
9.63600e-05,-9.60e-01,
9.64000e-05,-9.60e-01,
9.64400e-05,-9.60e-01,
9.64800e-05,-9.60e-01,
9.65200e-05,-8.80e-01,
9.65600e-05,-8.80e-01,
9.66000e-05,-8.80e-01,
9.66400e-05,-9.60e-01,
9.66800e-05,-8.80e-01,
9.67200e-05,-9.60e-01,
9.67600e-05,-8.80e-01,
9.68000e-05,-8.80e-01,
9.68400e-05,-9.60e-01,
9.68800e-05,-8.80e-01,
9.69200e-05,-8.80e-01,
9.69600e-05,-8.80e-01,
9.70000e-05,-8.80e-01,
9.70400e-05,-8.00e-01,
9.70800e-05,-8.00e-01,
9.71200e-05,-8.00e-01,
9.71600e-05,-8.80e-01,
9.72000e-05,-8.00e-01,
9.72400e-05,-9.60e-01,
9.72800e-05,-8.80e-01,
9.73200e-05,-8.00e-01,
9.73600e-05,-8.80e-01,
9.74000e-05,-8.80e-01,
9.74400e-05,-8.00e-01,
9.74800e-05,-8.00e-01,
9.75200e-05,-8.00e-01,
9.75600e-05,-8.80e-01,
9.76000e-05,-8.80e-01,
9.76400e-05,-8.00e-01,
9.76800e-05,-8.00e-01,
9.77200e-05,-8.00e-01,
9.77600e-05,-8.00e-01,
9.78000e-05,-8.00e-01,
9.78400e-05,-8.80e-01,
9.78800e-05,-8.00e-01,
9.79200e-05,-8.80e-01,
9.79600e-05,-8.00e-01,
9.80000e-05,-8.80e-01,
9.80400e-05,-8.00e-01,
9.80800e-05,-8.80e-01,
9.81200e-05,-8.00e-01,
9.81600e-05,-8.80e-01,
9.82000e-05,-8.00e-01,
9.82400e-05,-8.00e-01,
9.82800e-05,-8.00e-01,
9.83200e-05,-8.00e-01,
9.83600e-05,-8.00e-01,
9.84000e-05,-8.00e-01,
9.84400e-05,-8.00e-01,
9.84800e-05,-8.00e-01,
9.85200e-05,-8.00e-01,
9.85600e-05,-8.00e-01,
9.86000e-05,-8.00e-01,
9.86400e-05,-8.00e-01,
9.86800e-05,-8.80e-01,
9.87200e-05,-8.00e-01,
9.87600e-05,-8.00e-01,
9.88000e-05,-7.20e-01,
9.88400e-05,-8.00e-01,
9.88800e-05,-8.00e-01,
9.89200e-05,-8.00e-01,
9.89600e-05,-8.00e-01,
9.90000e-05,-8.00e-01,
9.90400e-05,-8.00e-01,
9.90800e-05,-8.00e-01,
9.91200e-05,-8.00e-01,
9.91600e-05,-8.00e-01,
9.92000e-05,-8.00e-01,
9.92400e-05,-8.00e-01,
9.92800e-05,-8.00e-01,
9.93200e-05,-8.00e-01,
9.93600e-05,-8.00e-01,
9.94000e-05,-8.00e-01,
9.94400e-05,-8.00e-01,
9.94800e-05,-7.20e-01,
9.95200e-05,-8.00e-01,
9.95600e-05,-8.00e-01,
9.96000e-05,-8.00e-01,
9.96400e-05,-8.00e-01,
9.96800e-05,-8.00e-01,
9.97200e-05,-8.00e-01,
9.97600e-05,-8.00e-01,
9.98000e-05,-8.00e-01,
9.98400e-05,-8.00e-01,
9.98800e-05,-8.00e-01,
9.99200e-05,-8.00e-01,
9.99600e-05,-8.00e-01,
1.00000e-04,-8.00e-01,
1.00040e-04,-8.00e-01,
1.00080e-04,-7.20e-01,
1.00120e-04,-8.00e-01,
1.00160e-04,-6.40e-01,
1.00200e-04,-5.60e-01,
1.00240e-04,-3.20e-01,
1.00280e-04,-2.40e-01,
1.00320e-04,0.00e+00,
1.00360e-04,0.00e+00,
1.00400e-04,-2.40e-01,
1.00440e-04,-2.40e-01,
1.00480e-04,-4.80e-01,
1.00520e-04,-7.20e-01,
1.00560e-04,-8.80e-01,
1.00600e-04,-8.00e-01,
1.00640e-04,-7.20e-01,
1.00680e-04,-6.40e-01,
1.00720e-04,-5.60e-01,
1.00760e-04,-6.40e-01,
1.00800e-04,-6.40e-01,
1.00840e-04,-6.40e-01,
1.00880e-04,-7.20e-01,
1.00920e-04,-5.60e-01,
1.00960e-04,-6.40e-01,
1.01000e-04,-5.60e-01,
1.01040e-04,-5.60e-01,
1.01080e-04,-4.80e-01,
1.01120e-04,-5.60e-01,
1.01160e-04,-4.80e-01,
1.01200e-04,-4.80e-01,
1.01240e-04,-4.80e-01,
1.01280e-04,-4.80e-01,
1.01320e-04,-4.00e-01,
1.01360e-04,-4.80e-01,
1.01400e-04,-3.20e-01,
1.01440e-04,-3.20e-01,
1.01480e-04,-3.20e-01,
1.01520e-04,-3.20e-01,
1.01560e-04,-3.20e-01,
1.01600e-04,-2.40e-01,
1.01640e-04,-3.20e-01,
1.01680e-04,-2.40e-01,
1.01720e-04,-2.40e-01,
1.01760e-04,-7.99e-02,
1.01800e-04,-7.99e-02,
1.01840e-04,-7.99e-02,
1.01880e-04,-7.99e-02,
1.01920e-04,0.00e+00,
1.01960e-04,-7.99e-02,
1.02000e-04,0.00e+00,
1.02040e-04,0.00e+00,
1.02080e-04,7.99e-02,
1.02120e-04,7.99e-02,
1.02160e-04,1.60e-01,
1.02200e-04,1.60e-01,
1.02240e-04,1.60e-01,
1.02280e-04,1.60e-01,
1.02320e-04,2.40e-01,
1.02360e-04,2.40e-01,
1.02400e-04,2.40e-01,
1.02440e-04,2.40e-01,
1.02480e-04,2.40e-01,
1.02520e-04,3.20e-01,
1.02560e-04,3.20e-01,
1.02600e-04,4.00e-01,
1.02640e-04,3.20e-01,
1.02680e-04,4.00e-01,
1.02720e-04,4.00e-01,
1.02760e-04,4.80e-01,
1.02800e-04,4.00e-01,
1.02840e-04,5.60e-01,
1.02880e-04,5.60e-01,
1.02920e-04,5.60e-01,
1.02960e-04,5.60e-01,
1.03000e-04,5.60e-01,
1.03040e-04,6.40e-01,
1.03080e-04,6.40e-01,
1.03120e-04,7.20e-01,
1.03160e-04,7.20e-01,
1.03200e-04,8.00e-01,
1.03240e-04,7.20e-01,
1.03280e-04,8.00e-01,
1.03320e-04,8.00e-01,
1.03360e-04,8.80e-01,
1.03400e-04,8.80e-01,
1.03440e-04,8.80e-01,
1.03480e-04,8.80e-01,
1.03520e-04,9.60e-01,
1.03560e-04,8.80e-01,
1.03600e-04,1.04e+00,
1.03640e-04,1.04e+00,
1.03680e-04,1.04e+00,
1.03720e-04,1.04e+00,
1.03760e-04,1.12e+00,
1.03800e-04,1.04e+00,
1.03840e-04,1.12e+00,
1.03880e-04,1.20e+00,
1.03920e-04,1.20e+00,
1.03960e-04,1.20e+00,
1.04000e-04,1.20e+00,
1.04040e-04,1.20e+00,
1.04080e-04,1.28e+00,
1.04120e-04,1.28e+00,
1.04160e-04,1.36e+00,
1.04200e-04,1.36e+00,
1.04240e-04,1.36e+00,
1.04280e-04,1.36e+00,
1.04320e-04,1.36e+00,
1.04360e-04,1.44e+00,
1.04400e-04,1.44e+00,
1.04440e-04,1.52e+00,
1.04480e-04,1.52e+00,
1.04520e-04,1.52e+00,
1.04560e-04,1.52e+00,
1.04600e-04,1.52e+00,
1.04640e-04,1.52e+00,
1.04680e-04,1.60e+00,
1.04720e-04,1.68e+00,
1.04760e-04,1.68e+00,
1.04800e-04,1.68e+00,
1.04840e-04,1.68e+00,
1.04880e-04,1.68e+00,
1.04920e-04,1.68e+00,
1.04960e-04,1.76e+00,
1.05000e-04,1.76e+00,
1.05040e-04,1.84e+00,
1.05080e-04,1.84e+00,
1.05120e-04,1.84e+00,
1.05160e-04,1.84e+00,
1.05200e-04,1.84e+00,
1.05240e-04,1.84e+00,
1.05280e-04,1.92e+00,
1.05320e-04,1.92e+00,
1.05360e-04,2.00e+00,
1.05400e-04,2.00e+00,
1.05440e-04,2.00e+00,
1.05480e-04,2.00e+00,
1.05520e-04,2.00e+00,
1.05560e-04,2.00e+00,
1.05600e-04,2.08e+00,
1.05640e-04,2.08e+00,
1.05680e-04,2.08e+00,
1.05720e-04,2.16e+00,
1.05760e-04,2.16e+00,
1.05800e-04,2.16e+00,
1.05840e-04,2.16e+00,
1.05880e-04,2.16e+00,
1.05920e-04,2.16e+00,
1.05960e-04,2.16e+00,
1.06000e-04,2.16e+00,
1.06040e-04,2.24e+00,
1.06080e-04,2.24e+00,
1.06120e-04,2.32e+00,
1.06160e-04,2.32e+00,
1.06200e-04,2.32e+00,
1.06240e-04,2.32e+00,
1.06280e-04,2.32e+00,
1.06320e-04,2.32e+00,
1.06360e-04,2.32e+00,
1.06400e-04,2.40e+00,
1.06440e-04,2.32e+00,
1.06480e-04,2.48e+00,
1.06520e-04,2.40e+00,
1.06560e-04,2.48e+00,
1.06600e-04,2.48e+00,
1.06640e-04,2.48e+00,
1.06680e-04,2.48e+00,
1.06720e-04,2.48e+00,
1.06760e-04,2.48e+00,
1.06800e-04,2.48e+00,
1.06840e-04,2.48e+00,
1.06880e-04,2.56e+00,
1.06920e-04,2.48e+00,
1.06960e-04,2.56e+00,
1.07000e-04,2.56e+00,
1.07040e-04,2.56e+00,
1.07080e-04,2.56e+00,
1.07120e-04,2.64e+00,
1.07160e-04,2.64e+00,
1.07200e-04,2.64e+00,
1.07240e-04,2.64e+00,
1.07280e-04,2.64e+00,
1.07320e-04,2.64e+00,
1.07360e-04,2.64e+00,
1.07400e-04,2.72e+00,
1.07440e-04,2.64e+00,
1.07480e-04,2.80e+00,
1.07520e-04,2.72e+00,
1.07560e-04,2.80e+00,
1.07600e-04,2.72e+00,
1.07640e-04,2.80e+00,
1.07680e-04,2.72e+00,
1.07720e-04,2.80e+00,
1.07760e-04,2.80e+00,
1.07800e-04,2.80e+00,
1.07840e-04,2.80e+00,
1.07880e-04,2.80e+00,
1.07920e-04,2.80e+00,
1.07960e-04,2.80e+00,
1.08000e-04,2.80e+00,
1.08040e-04,2.80e+00,
1.08080e-04,2.80e+00,
1.08120e-04,2.80e+00,
1.08160e-04,2.88e+00,
1.08200e-04,2.88e+00,
1.08240e-04,2.96e+00,
1.08280e-04,2.80e+00,
1.08320e-04,2.88e+00,
1.08360e-04,2.88e+00,
1.08400e-04,2.96e+00,
1.08440e-04,2.88e+00,
1.08480e-04,2.96e+00,
1.08520e-04,2.96e+00,
1.08560e-04,2.88e+00,
1.08600e-04,2.96e+00,
1.08640e-04,2.96e+00,
1.08680e-04,2.96e+00,
1.08720e-04,2.96e+00,
1.08760e-04,2.96e+00,
1.08800e-04,2.96e+00,
1.08840e-04,2.96e+00,
1.08880e-04,2.96e+00,
1.08920e-04,2.96e+00,
1.08960e-04,2.96e+00,
1.09000e-04,2.96e+00,
1.09040e-04,2.96e+00,
1.09080e-04,2.96e+00,
1.09120e-04,2.96e+00,
1.09160e-04,2.96e+00,
1.09200e-04,2.96e+00,
1.09240e-04,3.04e+00,
1.09280e-04,2.96e+00,
1.09320e-04,2.96e+00,
1.09360e-04,2.96e+00,
1.09400e-04,2.96e+00,
1.09440e-04,2.96e+00,
1.09480e-04,3.04e+00,
1.09520e-04,2.96e+00,
1.09560e-04,2.96e+00,
1.09600e-04,3.04e+00,
1.09640e-04,2.96e+00,
1.09680e-04,3.04e+00,
1.09720e-04,2.96e+00,
1.09760e-04,3.04e+00,
1.09800e-04,2.96e+00,
1.09840e-04,3.12e+00,
1.09880e-04,2.96e+00,
1.09920e-04,3.04e+00,
1.09960e-04,3.04e+00,
1.10000e-04,3.04e+00,
1.10040e-04,2.96e+00,
1.10080e-04,3.12e+00,
1.10120e-04,3.04e+00,
1.10160e-04,3.04e+00,
1.10200e-04,3.04e+00,
1.10240e-04,3.04e+00,
1.10280e-04,3.04e+00,
1.10320e-04,3.04e+00,
1.10360e-04,2.96e+00,
1.10400e-04,2.96e+00,
1.10440e-04,3.04e+00,
1.10480e-04,3.12e+00,
1.10520e-04,3.12e+00,
1.10560e-04,2.96e+00,
1.10600e-04,3.12e+00,
1.10640e-04,3.04e+00,
1.10680e-04,3.04e+00,
1.10720e-04,3.04e+00,
1.10760e-04,3.12e+00,
1.10800e-04,3.04e+00,
1.10840e-04,3.04e+00,
1.10880e-04,2.96e+00,
1.10920e-04,3.04e+00,
1.10960e-04,2.96e+00,
1.11000e-04,3.04e+00,
1.11040e-04,2.96e+00,
1.11080e-04,3.04e+00,
1.11120e-04,2.96e+00,
1.11160e-04,2.96e+00,
1.11200e-04,3.04e+00,
1.11240e-04,2.96e+00,
1.11280e-04,2.96e+00,
1.11320e-04,2.96e+00,
1.11360e-04,2.96e+00,
1.11400e-04,2.96e+00,
