time,CH1
0.0,1386
0.07258415222167969,1406
0.10507702827453613,1390
0.13735318183898926,1378
0.16976213455200195,1384
0.2026820182800293,1418
0.23554110527038574,1406
0.26798319816589355,1394
0.300400972366333,1375
0.33275318145751953,1375
0.3652000427246094,1434
0.3978230953216553,1434
0.4328470230102539,1376
0.4652721881866455,1378
0.49778199195861816,1404
0.5300161838531494,1382
0.5624821186065674,1408
0.595026969909668,1420
0.6274240016937256,1380
0.6598629951477051,1380
0.6924171447753906,1390
0.7247071266174316,1374
0.7574501037597656,1378
0.7897560596466064,1422
0.8221890926361084,1368
0.85477614402771,1432
0.8871831893920898,1375
0.9198241233825684,1431
0.9524741172790527,1406
0.9849491119384766,1426
1.0173840522766113,1390
1.0498909950256348,1422
1.0822529792785645,1398
1.1148271560668945,1382
1.1474430561065674,1432
1.1925489902496338,1426
1.2560091018676758,1438
1.2886550426483154,1414
1.3210110664367676,1390
1.3534891605377197,1390
1.386018991470337,1407
1.4185709953308105,1382
1.4509851932525635,1428
1.4834301471710205,1414
1.5157849788665771,1390
1.5483450889587402,1412
1.580916166305542,1410
1.6133031845092773,1370
1.6459510326385498,1390
1.6783790588378906,1382
1.7107770442962646,1428
1.7438111305236816,1390
1.7763371467590332,1376
1.808603048324585,1371
1.8413209915161133,1440
1.8739681243896484,1413
1.9071240425109863,1376
1.9420580863952637,1428
1.9745421409606934,1378
2.0071911811828613,1414
2.0395431518554688,1373
2.0720441341400146,1422
2.104720115661621,1382
2.1371991634368896,1390
2.169725179672241,1406
2.2029471397399902,1440
2.2355310916900635,1422
2.2679660320281982,1374
2.300490140914917,1438
2.332975149154663,1424
2.365305185317993,1407
2.3979651927948,1440
2.4307751655578613,1376
2.4632911682128906,1432
2.495958089828491,1422
2.528616189956665,1374
2.561156988143921,1422
2.5937700271606445,1432
2.6263790130615234,1404
2.658806085586548,1406
2.6912291049957275,1440
2.723813056945801,1398
2.7564690113067627,1376
2.7890820503234863,1370
2.8217082023620605,1391
2.854161024093628,1382
2.886667013168335,1438
2.9194400310516357,1384
2.9518840312957764,1390
2.9843220710754395,1405
3.0168840885162354,1406
3.0492701530456543,1390
3.081900119781494,1390
3.114528179168701,1410
3.1470510959625244,1374
3.179612159729004,1380
3.212538003921509,1382
3.245028018951416,1380
3.2774081230163574,1383
3.310094118118286,1382
3.342503070831299,1390
3.3750460147857666,1422
3.407608985900879,1398
3.4427759647369385,1436
3.4752860069274902,1388
3.507750988006592,1376
3.540382146835327,1374
3.572859048843384,1446
3.605321168899536,1370
3.63788104057312,1416
3.6703810691833496,1370
3.7029471397399902,1389
3.7359671592712402,1374
3.7685160636901855,1372
3.800875186920166,1380
3.833534002304077,1384
3.866244077682495,1407
3.8986849784851074,1412
3.9319400787353516,1398
3.964614152908325,1392
3.997215986251831,1406
4.029729127883911,1438
4.062236070632935,1392
4.095113039016724,1388
4.1276280879974365,1390
4.160058975219727,1400
4.193169116973877,1364
4.226185083389282,1380
4.258810043334961,1378
4.291227102279663,1384
4.323955059051514,1403
4.356474161148071,1384
4.3888561725616455,1380
4.421641111373901,1418
4.45422101020813,1396
4.486728191375732,1374
4.519322156906128,1371
4.551944017410278,1446
4.584553003311157,1396
4.617101192474365,1390
4.649734020233154,1392
4.68219518661499,1423
4.714742183685303,1432
4.747663974761963,1430
4.7802441120147705,1402
4.812633037567139,1402
