time,CH1
0.0,1238
0.06760478019714355,1252
0.11161088943481445,1256
0.13995885848999023,1246
0.1667618751525879,1248
0.19267487525939941,1264
0.218275785446167,1238
0.24413681030273438,1240
0.269758939743042,1238
0.29550695419311523,1236
0.32143497467041016,1240
0.34702587127685547,1256
0.3726530075073242,1254
0.3982999324798584,1260
0.4239218235015869,1244
0.44985294342041016,1248
0.47573089599609375,1244
0.5016307830810547,1260
0.5276989936828613,1242
0.5534617900848389,1260
0.5790178775787354,1258
0.6051268577575684,1242
0.630781888961792,1240
0.6563928127288818,1256
0.6824419498443604,1248
0.7082359790802002,1238
0.7341248989105225,1252
0.7598788738250732,1264
0.7855508327484131,1238
0.8113079071044922,1246
0.8369238376617432,1240
0.8624827861785889,1258
0.8883669376373291,1260
0.914193868637085,1238
0.9398398399353027,1256
0.9655568599700928,1240
0.9911627769470215,1252
1.017049789428711,1236
1.0426387786865234,1242
1.068302869796753,1248
1.0939528942108154,1240
1.1195218563079834,1240
1.1452529430389404,1246
1.1708729267120361,1240
1.1964309215545654,1254
1.2220699787139893,1246
1.2486069202423096,1240
1.2741749286651611,1240
1.3001430034637451,1246
1.3257689476013184,1236
1.3513188362121582,1254
1.3769779205322266,1240
1.4026179313659668,1236
1.428344964981079,1258
1.4540479183197021,1260
1.479651927947998,1258
1.505476951599121,1256
1.5311939716339111,1236
1.5567748546600342,1252
1.582805871963501,1244
1.60872483253479,1246
1.6369659900665283,1240
1.6627039909362793,1250
1.6882388591766357,1246
1.7138848304748535,1240
1.7398087978363037,1236
1.765920877456665,1240
1.7916648387908936,1256
1.8175828456878662,1240
1.843181848526001,1254
1.868783950805664,1238
1.8944289684295654,1240
1.9202208518981934,1244
1.9462218284606934,1240
1.9721109867095947,1252
1.9977757930755615,1238
2.023643970489502,1240
2.0494048595428467,1236
2.0749778747558594,1240
2.100874900817871,1240
2.1268129348754883,1242
2.152451992034912,1258
2.178086996078491,1256
2.2039239406585693,1240
2.229545831680298,1240
2.2550909519195557,1246
2.2806599140167236,1250
