time,CH1
0.0,270
0.08711886405944824,286
0.17424678802490234,302
0.2558119297027588,288
0.2886478900909424,276
0.3211658000946045,278
0.35404086112976074,304
0.38692688941955566,294
0.4196469783782959,304
0.4523329734802246,262
0.48511195182800293,286
0.5178768634796143,311
0.5506339073181152,316
0.5832948684692383,330
0.6158938407897949,314
0.6488258838653564,336
0.6818439960479736,293
0.7145779132843018,348
0.7503609657287598,325
0.7831089496612549,301
0.8161849975585938,320
0.8487198352813721,313
0.8814659118652344,344
0.9142148494720459,332
0.9469168186187744,309
0.9793949127197266,278
1.0121347904205322,310
1.0448899269104004,342
1.0777039527893066,327
1.1102228164672852,316
1.1430017948150635,504
1.175797939300537,504
1.208366870880127,698
1.2415368556976318,724
1.2744028568267822,811
1.3070337772369385,998
1.3398559093475342,1062
1.3726098537445068,1102
1.4052479267120361,1138
1.4379308223724365,1182
1.4708738327026367,1315
1.503499984741211,1350
1.5360138416290283,1374
1.568809986114502,1302
1.6016647815704346,1370
1.634333848953247,1270
1.6671028137207031,1319
1.6997549533843994,1327
1.7325539588928223,1212
1.7653608322143555,1226
1.7979748249053955,1340
1.8315868377685547,1342
1.8641948699951172,1268
1.8972439765930176,1378
1.9299919605255127,1266
1.962805986404419,1270
1.9954559803009033,1326
2.02809476852417,1262
2.0611979961395264,1352
2.0940067768096924,1258
2.126688003540039,1230
2.159301996231079,1300
2.1920108795166016,1337
2.2255308628082275,1214
2.261300802230835,1326
2.293872833251953,1316
2.326596975326538,1294
2.3596699237823486,1366
2.3923428058624268,1242
2.425015926361084,1336
2.4577667713165283,1214
2.490543842315674,1262
2.523359775543213,1258
2.556168794631958,1352
2.5887269973754883,1310
2.621532917022705,1268
2.654772996902466,1358
2.6875858306884766,1370
2.7203879356384277,1270
2.7528889179229736,1246
2.7856228351593018,1272
2.818405866622925,1362
2.851158857345581,1334
2.8836939334869385,1260
2.917228937149048,1244
2.949906826019287,1358
2.982944965362549,1323
3.015807867050171,1248
3.0485079288482666,1359
3.0810117721557617,1374
3.1137828826904297,1277
3.14666485786438,1355
3.1794028282165527,1365
3.212185859680176,1318
3.2451159954071045,1278
3.277897834777832,1250
3.3107237815856934,1216
3.3434269428253174,1372
3.3759469985961914,1330
3.408653974533081,1337
3.441509962081909,1278
3.474233865737915,1354
3.5067529678344727,1326
3.539489984512329,1246
3.5724358558654785,1282
3.6051809787750244,1295
3.637831926345825,1258
3.6706349849700928,1302
3.703413963317871,1274
3.7361388206481934,1270
3.771338939666748,1281
3.804456949234009,1258
3.837094783782959,1294
3.869842767715454,1246
3.9027798175811768,1350
3.93575382232666,1358
3.9694039821624756,1360
4.002254962921143,1264
4.035318851470947,1248
4.068021774291992,1374
4.100672960281372,1358
4.133358955383301,1352
4.166284799575806,1246
4.198999881744385,1328
4.254426956176758,1374
4.3104248046875,1206
4.343103885650635,1362
4.376934766769409,1347
4.40951681137085,1294
4.44219183921814,1278
4.475095987319946,1350
4.507993936538696,1248
4.54067587852478,1308
4.573206901550293,1364
4.605985879898071,1368
4.638942003250122,1374
4.671846866607666,1248
4.704629898071289,1358
4.737193822860718,1400
4.770078897476196,1343
4.802923917770386,1450
4.835707902908325,1460
4.86829686164856,1411
4.900943994522095,1438
4.933872938156128,1394
4.966575860977173,1326
4.999271869659424,1510
5.032822847366333,1498
5.065432786941528,1486
5.0984947681427,1567
5.131280899047852,1599
5.164176940917969,1648
5.196884870529175,1606
5.229994773864746,1630
5.265525817871094,1646
5.298101902008057,1798
5.330838918685913,1610
5.363778829574585,1766
5.3966169357299805,1570
5.42935585975647,1666
5.46192479133606,1798
5.494739770889282,1778
5.527543783187866,1758
5.560292959213257,1758
5.592946767807007,1628
5.6256608963012695,1650
5.658723831176758,1786
5.691641807556152,1798
5.724424839019775,1808
5.756992816925049,1783
5.789855003356934,1642
5.822673797607422,1614
5.855538845062256,1675
5.888248920440674,1836
5.920921802520752,1838
5.953693866729736,1844
5.986721992492676,1710
6.019513845443726,1884
6.052315950393677,1868
6.084923982620239,1727
6.118464946746826,1834
6.151190996170044,1634
6.184262990951538,1858
6.217386960983276,1838
6.250737905502319,1700
6.283657789230347,1734
6.316511869430542,1534
6.349232912063599,1692
6.381789922714233,1550
6.414599895477295,1702
6.447522878646851,1671
6.480188846588135,1694
6.512945890426636,1690
6.545699834823608,1678
6.578642845153809,1506
6.6114959716796875,1556
6.644259929656982,1572
6.677085876464844,1614
6.709772825241089,1542
6.742577791213989,1638
6.777726888656616,1462
6.8105878829956055,1550
6.843372821807861,1570
6.87597393989563,1470
6.908693790435791,1430
6.941459894180298,1438
6.974224805831909,1340
7.006812810897827,1362
7.039657831192017,1308
7.072840929031372,1396
7.10578179359436,1246
7.138612985610962,1298
7.172325849533081,1394
7.204983949661255,1386
7.23872184753418,1360
7.27152681350708,1401
7.304327964782715,1286
7.336873769760132,1360
7.369685888290405,1392
7.402635812759399,1338
7.435321807861328,1342
7.468043804168701,1298
7.500699996948242,1332
7.533529996871948,1266
7.56634783744812,1282
7.599154949188232,1454
7.631804943084717,1408
7.6647069454193115,1506
7.6976258754730225,1607
7.730425834655762,1716
7.763236999511719,1720
7.796615839004517,1560
7.82928991317749,1751
7.861958980560303,1780
7.894935846328735,1802
7.9277567863464355,1634
7.960511922836304,1844
7.993207931518555,1614
8.025985956192017,1840
8.058781862258911,1702
8.091580867767334,1856
8.124239921569824,1730
8.156919956207275,1602
8.18986988067627,1810
8.223527908325195,1614
8.259702920913696,1808
8.292587995529175,1714
8.325490951538086,1694
8.358219861984253,1876
8.391166925430298,1635
8.423995971679688,1686
8.456709861755371,1842
8.489330768585205,1653
8.522026777267456,1620
8.554816961288452,1644
8.587605953216553,1840
8.620349884033203,1842
8.653422832489014,1686
8.68617582321167,1755
8.719051837921143,1678
8.751771926879883,1826
8.784541845321655,1622
8.817254781723022,1782
8.850056886672974,1604
8.882960796356201,1642
8.91582989692688,1816
8.948478937149048,1869
8.98136281967163,1642
9.014153957366943,1835
9.047054767608643,1636
9.079843997955322,1783
9.112582921981812,1826
9.145481824874878,1646
9.178339958190918,1820
9.211344003677368,1846
9.283374786376953,1666
9.324753999710083,1710
9.357724905014038,1818
9.390869855880737,1820
9.423628807067871,1888
9.456381797790527,1830
9.489004850387573,1613
9.521915912628174,1550
9.554817914962769,1654
9.587663888931274,1594
9.620343923568726,1407
9.653360843658447,1458
9.686100959777832,1394
9.719023942947388,1400
9.751753807067871,1462
9.786919832229614,1386
9.819639921188354,1266
9.852355003356934,1308
9.8853178024292,1239
9.918259859085083,1246
9.951095819473267,1374
9.983921766281128,1338
10.01643681526184,1360
10.04926085472107,1282
10.082129001617432,1360
10.115027904510498,1198
10.147952795028687,1343
10.180698871612549,1185
10.213677883148193,1230
10.248808860778809,1046
10.281599998474121,702
10.31449294090271,209
10.347423791885376,-52
10.380382776260376,-14
10.413861989974976,-29
10.446626901626587,-36
10.479704856872559,-50
10.512451887130737,1
10.545360803604126,-27
10.578316926956177,-32
10.611137866973877,-17
10.643846988677979,-27
10.676920890808105,-18
10.709595918655396,-12
10.74257779121399,-4
10.775449991226196,-52
10.808328866958618,-56
10.84107494354248,-24
10.87375283241272,-38
10.90663194656372,-30
10.939475774765015,-18
10.972335815429688,-28
11.004883766174316,-16
11.037704944610596,-9
11.070549964904785,-48
11.10343599319458,-16
11.136262893676758,-34
11.168900966644287,-42
11.201677799224854,-30
11.234955787658691,-47
11.270726919174194,-48
11.30337381362915,-16
11.336312770843506,-34
11.36914587020874,-8
11.402090787887573,-22
11.434877872467041,-6
11.46847677230835,-28
11.501170873641968,-21
11.534170866012573,-36
11.567077875137329,-26
11.599848985671997,-40
11.632620811462402,-8
11.66556978225708,-18
11.698309898376465,-62
11.731123924255371,-16
11.764005899429321,-16
11.797333002090454,-8
11.830206871032715,-34
11.863104820251465,-36
11.895734786987305,-46
11.928571939468384,-42
11.961365938186646,-22
11.994401931762695,-22
12.027289867401123,-66
12.05992078781128,-26
12.092670917510986,-30
12.125512838363647,-24
12.158430814743042,-54
12.191170930862427,-32
12.224588871002197,7
12.257552862167358,-26
12.290372848510742,-36
12.323129892349243,-51
12.355960845947266,-26
12.38887095451355,-20
12.421642780303955,42
12.454461812973022,91
12.487169981002808,108
12.520059823989868,142
12.553685903549194,101
12.5866219997406,145
12.619794845581055,194
12.652841806411743,298
12.685767889022827,536
12.721223831176758,728
12.754215002059937,872
12.789433002471924,924
