time,CH1
0.0,1288
0.06730914115905762,1262
0.13414716720581055,1272
0.20247411727905273,1270
0.2704610824584961,1264
0.31215715408325195,1264
0.3379631042480469,1266
0.36358094215393066,1274
0.38929009437561035,1264
0.415132999420166,1270
0.44095706939697266,1262
0.4665100574493408,1272
0.49201416969299316,1264
0.5175700187683105,1272
0.5431230068206787,1266
0.5687310695648193,1266
0.5944859981536865,1264
0.6200881004333496,1282
0.6455800533294678,1264
0.671065092086792,1272
0.6965889930725098,1262
0.7247250080108643,1270
0.750251054763794,1264
0.775947093963623,1288
0.8015611171722412,1280
0.8274099826812744,1262
0.8529281616210938,1282
0.8785319328308105,1270
0.9041860103607178,1258
0.9298090934753418,1262
0.9558160305023193,1264
0.9813590049743652,1268
1.0073909759521484,1264
1.0333380699157715,1266
1.0589420795440674,1280
1.0849010944366455,1266
1.110733985900879,1262
1.1362731456756592,1262
1.1623690128326416,1274
1.1880710124969482,1264
1.2136640548706055,1272
1.2402880191802979,1274
1.2665319442749023,1264
1.292083978652954,1264
1.3178520202636719,1266
1.343369960784912,1276
1.3689839839935303,1272
1.3946959972381592,1268
1.4206509590148926,1290
1.4461860656738281,1268
1.471994161605835,1270
1.4975740909576416,1264
1.5234899520874023,1264
1.549576997756958,1280
1.5754761695861816,1266
1.6010029315948486,1264
1.6265251636505127,1280
1.6525509357452393,1280
1.6784920692443848,1268
1.7043790817260742,1274
1.7301011085510254,1278
1.7556779384613037,1268
1.7811760902404785,1266
1.80680513381958,1270
1.8328030109405518,1264
1.8586339950561523,1264
1.8841831684112549,1282
1.910094976425171,1280
1.9357120990753174,1262
1.9614551067352295,1262
1.987421989440918,1268
2.013106107711792,1266
2.038609027862549,1268
2.0642099380493164,1268
2.0897910594940186,1280
2.115913152694702,1280
2.1418190002441406,1266
2.1675360202789307,1266
2.1934609413146973,1262
2.2214889526367188,1276
2.247036933898926,1280
2.272822141647339,1280
2.2987029552459717,1262
2.325468063354492,1272
2.3510241508483887,1264
2.3768129348754883,1266
2.4024789333343506,1262
2.428032159805298,1272
2.4540419578552246,1282
2.4795570373535156,1264
2.5053510665893555,1262
2.5308730602264404,1262
2.556473970413208,1284
2.5820541381835938,1260
2.6083669662475586,1264
2.6338980197906494,1280
2.6594741344451904,1260
2.685045003890991,1282
2.7112629413604736,1264
2.736920118331909,1286
2.762799024581909,1276
2.788609027862549,1284
2.8142800331115723,1264
2.8397879600524902,1264
2.8657829761505127,1264
2.891361951828003,1266
2.916882038116455,1272
2.942413091659546,1264
2.968245029449463,1278
2.993868112564087,1264
3.0592639446258545,1272
3.0892200469970703,1282
3.1147830486297607,1262
3.1403870582580566,1266
3.1662449836730957,1280
3.191987991333008,1280
3.2175700664520264,1276
3.243459939956665,1278
3.269634962081909,1276
3.295271158218384,1262
3.321018934249878,1276
3.3466060161590576,1264
3.372101068496704,1276
3.3983349800109863,1280
3.4238951206207275,1278
3.4500949382781982,1266
3.475969076156616,1280
3.5015809535980225,1264
3.527169942855835,1262
3.552678108215332,1266
3.5783121585845947,1280
3.604098081588745,1284
3.629970073699951,1276
3.6558220386505127,1268
3.681417942047119,1264
3.7071139812469482,1264
3.735440969467163,1270
3.761255979537964,1262
3.786756992340088,1278
3.8123960494995117,1270
3.838057041168213,1272
3.8635950088500977,1270
3.889266014099121,1280
3.9148900508880615,1264
3.9404051303863525,1270
3.9659180641174316,1260
3.991497039794922,1286
4.017446041107178,1264
4.043090105056763,1278
4.068712949752808,1266
4.094706058502197,1279
4.120262145996094,1264
4.145827054977417,1278
4.17156195640564,1276
4.19711709022522,1276
4.222766160964966,1270
4.248507022857666,1264
4.274367094039917,1262
4.30022406578064,1280
4.326167106628418,1264
4.351855993270874,1282
4.37782096862793,1270
4.403417110443115,1268
4.42900013923645,1274
4.455402135848999,1264
4.481132984161377,1283
4.506777048110962,1288
4.532549142837524,1284
4.558081150054932,1264
4.58362603187561,1262
4.6093909740448,1262
4.634976148605347,1264
4.660969972610474,1278
4.686563968658447,1266
4.712306976318359,1282
4.73784613609314,1272
4.763741970062256,1266
4.789520025253296,1282
4.815225124359131,1278
4.841099977493286,1270
4.866605997085571,1280
4.892147064208984,1264
4.91769003868103,1274
4.943227052688599,1268
4.968810081481934,1262
4.995180130004883,1270
5.020750999450684,1264
5.04632306098938,1274
5.0722150802612305,1280
5.098267078399658,1282
5.12388801574707,1270
5.149487018585205,1264
5.175200939178467,1264
5.200672149658203,1282
5.228662967681885,1270
5.254631996154785,1270
5.280493974685669,1260
5.306087017059326,1266
5.331990957260132,1280
5.357588052749634,1268
5.383558988571167,1268
5.409502983093262,1266
5.435490131378174,1266
5.461523056030273,1270
5.487406015396118,1262
5.513011932373047,1266
5.539557933807373,1270
5.565093040466309,1280
5.591292142868042,1272
5.616790056228638,1276
5.642392158508301,1268
5.66798996925354,1276
5.693598031997681,1268
5.7195069789886475,1274
5.745350122451782,1276
5.770916938781738,1272
5.796422958374023,1264
5.822003126144409,1278
5.847629070281982,1260
5.873185157775879,1262
5.898703098297119,1264
5.9244301319122314,1264
5.949942111968994,1284
5.975515127182007,1278
6.001090049743652,1284
6.026983022689819,1264
6.052579164505005,1264
6.0781121253967285,1260
6.1041100025177,1272
6.129935026168823,1264
6.1555609703063965,1288
6.181164026260376,1282
6.206686973571777,1262
6.232439041137695,1280
6.258446931838989,1270
6.28396201133728,1288
6.3098931312561035,1278
6.335432052612305,1276
6.360952138900757,1278
6.3867809772491455,1266
6.412775993347168,1260
6.438809156417847,1286
6.464380979537964,1262
6.490169048309326,1264
6.516221046447754,1264
6.541802167892456,1280
6.567338943481445,1276
6.593698978424072,1288
6.619797945022583,1268
6.645400047302246,1266
6.671225070953369,1266
6.697129964828491,1272
6.725545167922974,1278
