time,CH1
0.0,0
0.06712794303894043,2
0.13478589057922363,1
0.20257902145385742,1
0.26178407669067383,-2
0.2876319885253906,0
0.3136119842529297,1
0.3392760753631592,-4
0.3650839328765869,-4
0.3906590938568115,-3
0.41648101806640625,1
0.4420480728149414,5
0.46772003173828125,2
0.4933140277862549,-4
0.519366979598999,4
0.545233964920044,-3
0.5708608627319336,-2
0.5964510440826416,-3
0.6220369338989258,-3
0.6477260589599609,-4
0.6738920211791992,3
0.6994829177856445,1
0.7250270843505859,5
0.7505819797515869,0
0.7785980701446533,-6
0.8043580055236816,2
0.8299679756164551,0
0.8556790351867676,-6
0.8815839290618896,-4
0.9072680473327637,-2
0.9335310459136963,2
0.9591128826141357,-5
0.9846739768981934,2
1.010504961013794,-4
1.0362188816070557,2
1.061858892440796,0
1.0876259803771973,0
1.1132030487060547,-4
1.1392769813537598,2
1.1649439334869385,-2
1.1906230449676514,3
1.2161948680877686,-4
1.241905927658081,-2
1.2678558826446533,0
1.294461965560913,3
1.3201019763946533,0
1.345885992050171,0
1.3715040683746338,-2
1.3974518775939941,-3
1.4231469631195068,2
1.448915958404541,-2
1.4748809337615967,2
1.5004920959472656,3
1.5265440940856934,5
1.5525169372558594,-3
1.578423023223877,-4
1.60394287109375,-3
1.6295380592346191,-2
1.6558809280395508,2
1.6814889907836914,-5
1.707050085067749,2
1.7326209545135498,-5
1.7583088874816895,-3
1.783979892730713,-2
1.8096089363098145,-4
1.8352670669555664,0
1.8610239028930664,0
1.8866078853607178,0
1.9124739170074463,0
1.9380900859832764,-5
1.9636940956115723,-5
1.9893488883972168,-4
2.0153989791870117,-2
2.0413708686828613,1
2.0670809745788574,4
2.0929179191589355,5
2.1191189289093018,-3
2.14473295211792,-6
2.1702969074249268,6
2.196284055709839,-2
2.221911907196045,-2
2.2479610443115234,3
2.2738420963287354,-2
2.3018860816955566,-2
2.327544927597046,-2
2.354412078857422,-2
2.380146026611328,2
2.4061789512634277,1
2.43204402923584,4
2.4579880237579346,-2
2.4836809635162354,-2
2.5096468925476074,-1
2.535315990447998,-4
2.5611319541931152,0
2.586728096008301,1
2.6123499870300293,-4
2.638417959213257,2
2.664763927459717,0
2.6906540393829346,2
2.7162489891052246,-3
2.7419230937957764,-3
2.7674999237060547,-2
2.7932450771331787,-3
2.818876028060913,2
2.844434976577759,-4
2.8702940940856934,-2
2.8963630199432373,-2
2.9222679138183594,-2
2.947819948196411,-4
2.9734950065612793,-5
2.999006986618042,2
3.0246798992156982,3
3.0507290363311768,-3
3.0766658782958984,3
3.102631092071533,-2
3.128587007522583,-4
3.1542470455169678,3
3.1798479557037354,1
3.2053959369659424,-3
3.230994939804077,-5
3.2566230297088623,-5
3.282382011413574,1
3.30816388130188,2
3.33406400680542,1
3.3596279621124268,-2
3.3852410316467285,-4
3.4117140769958496,0
3.4376659393310547,-4
3.463555097579956,-3
3.4895808696746826,2
3.515497922897339,1
3.5410878658294678,-3
3.566956043243408,-3
3.5925920009613037,1
3.6181530952453613,-5
3.6438028812408447,-4
3.698167085647583,-3
3.7398829460144043,-3
3.765410900115967,0
3.79388689994812,-4
3.819455862045288,-2
3.8454549312591553,6
3.871119976043701,4
3.8968279361724854,0
3.9226090908050537,2
3.9481189250946045,-4
3.973742961883545,1
3.9992570877075195,-2
4.024821043014526,0
4.0505359172821045,4
4.076045989990234,0
4.101927042007446,4
4.127665996551514,-5
4.153230905532837,1
4.178832054138184,-4
4.204406976699829,-4
4.230120897293091,-4
4.2556750774383545,3
4.281553030014038,-2
4.307054042816162,-4
4.332931995391846,-5
4.358458042144775,-2
4.384442090988159,-2
4.410310983657837,-3
4.436131954193115,0
4.461658954620361,3
4.488331079483032,3
4.514185905456543,-3
4.540143013000488,-2
4.566339015960693,0
4.591846942901611,1
4.617660045623779,2
4.643198013305664,-2
4.669189929962158,-2
4.694732904434204,-3
4.720757961273193,-2
4.746279954910278,-3
4.7718729972839355,-1
4.797569990158081,4
4.823345899581909,-2
4.849307060241699,-4
4.874860048294067,0
4.90095591545105,5
4.927102088928223,-4
4.953088998794556,-3
4.978596925735474,-5
5.004392862319946,5
5.029907941818237,5
5.055415868759155,5
5.081049919128418,-3
5.1066319942474365,-2
5.132508993148804,4
5.15800404548645,0
5.183582067489624,2
5.20910906791687,3
5.234905958175659,0
5.260468006134033,-4
5.289249897003174,1
5.314774990081787,0
5.340317010879517,-4
5.366313934326172,0
5.392391920089722,0
5.418154954910278,3
5.444040060043335,-3
5.469822883605957,2
5.495841026306152,0
5.521703004837036,5
5.547581911087036,-5
5.57428503036499,-5
5.599832057952881,0
5.62567400932312,0
5.65136194229126,1
5.677012920379639,4
5.702966928482056,3
5.728509902954102,-4
5.754009962081909,-5
5.779541015625,1
5.805185079574585,3
5.831073045730591,-4
5.857102870941162,-4
5.882950067520142,1
5.908501863479614,0
5.9346230030059814,-2
5.960646867752075,2
5.986234903335571,2
6.012002944946289,-3
6.037558078765869,0
6.063091993331909,-4
6.08893895149231,-4
6.11500096321106,2
6.14070200920105,3
6.166507959365845,-3
6.192012071609497,4
6.217519998550415,-2
6.243083953857422,4
6.26859188079834,0
6.294173002243042,-2
6.319748878479004,-3
6.345422029495239,0
6.371349096298218,-3
6.3969199657440186,0
6.42242693901062,-2
6.447988986968994,1
6.473556041717529,-2
6.499077081680298,3
6.525078058242798,1
6.550976037979126,-2
6.576869964599609,-5
6.6025779247283936,0
6.6294310092926025,-5
6.655322074890137,2
6.680887937545776,2
6.707179069519043,-2
6.732752084732056,-3
6.758581876754761,-3
6.786752939224243,3
6.812319993972778,2
6.838190078735352,3
6.863724946975708,-3
6.889703989028931,-3
6.915656089782715,1
6.9412150382995605,2
6.9671409130096436,2
6.992624044418335,-3
7.0184900760650635,-2
7.044161081314087,-2
7.070172071456909,-3
7.095659971237183,1
7.121701002120972,-5
7.147634983062744,3
7.173655986785889,-3
7.199142932891846,-3
7.224732875823975,1
7.250226974487305,-2
7.2760820388793945,-3
7.301760911941528,-3
7.327380895614624,0
7.353326082229614,4
7.378886938095093,-4
7.40475606918335,5
7.430304050445557,1
7.4558939933776855,0
7.4814910888671875,-5
7.507122039794922,-5
7.532779932022095,-3
7.558916091918945,0
7.584457874298096,-4
7.610357046127319,-5
7.636591911315918,-5
7.662752866744995,-4
7.688723087310791,3
7.7150349617004395,2
7.744230031967163,-2
7.770031929016113,-3
7.795819997787476,-4
7.821361064910889,3
7.846904039382935,1
7.872866868972778,-3
7.898417949676514,0
7.92413592338562,3
7.949639081954956,1
7.975239038467407,3
8.001142978668213,-4
8.027086019515991,1
8.05256986618042,-3
8.07809591293335,2
8.103915929794312,0
8.129685878753662,-3
8.15521788597107,-4
8.180739879608154,-4
8.20675802230835,0
8.23232889175415,1
8.257833003997803,-2
8.283344984054565,2
8.311455965042114,1
8.336989879608154,1
8.362535953521729,2
8.388540029525757,1
8.41413402557373,-2
8.439965009689331,-4
8.465543031692505,2
8.491244077682495,0
8.516795873641968,2
8.542733907699585,-3
8.56827688217163,-3
8.594105958938599,-3
8.619654893875122,1
